fips2010,fips2000,areaname22,name,msa22,fmr22_2,fmr22,msa21,fmr21_2,fmr21,msa20,fmr20_2,fmr20,msa19,fmr19_2,fmr19,msa18,fmr18_2,fmr18,msa17,fmr17_2,fmr17,msa16,fmr16_2,fmr16,msa15,fmr15_2,fmr15,msa14,fmr14_2,fmr14,msa13,fmr13_2,fmr13,msa12,fmr12_2,fmr12,msa11,fmr11_2,fmr11,msa10,fmr10_2,fmr10,msa09,fmr09_2,fmr09,msa08,fmr08_2,fmr08,msa07,fmr07_2,fmr07,msa06,fmr06_2,fmr06,msa05,fmr05_2,fmr05,msa04,fmr04_2,fmr04,msa03,fmr03_2,fmr03,msa02,fmr02_2,fmr02,msa01,fmr01_2,fmr01,msa00,fmr00_2,fmr00,msa99,fmr99_2,fmr99,msa98,fmr98_2,fmr98,msa97,fmr97_2,fmr97,msa96,fmr96_2,fmr96,msa95,fmr95_2,fmr95,msa94,fmr94_2,fmr94,msa93,fmr93_2,fmr93,msa92,fmr92_2,fmr92,msa91,fmr91_2,fmr91,msa90,fmr90_2,fmr90,msa89,fmr89_2,fmr89,msa88,fmr88_2,fmr88,msa87,fmr87_2,fmr87,msa86,fmr86_2,fmr86,msa85,fmr85_2,fmr85,msa83,fmr83_2,fmr83,cbsasub,areaname,state,cousub,county,pop2010,census_region,pop2017,pop2000
0105799999,0105799999,"Fayette County, AL",Fayette County,NCNTY01057N01057,705,40,NCNTY01057N01057,634,40,NCNTY01057N01057,612,40,NCNTY01057N01057,628,40,NCNTY01057N01057,606,40,NCNTY01057N01057,621,40,NCNTY01057N01057,569,40,NCNTY01057N01057,599,40,NCNTY01057N01057,566,40,NCNTY01057N01057,584,40,NCNTY01057N01057,499,40,NCNTY01057N01057,536,40,NCNTY01057N01057,536,40,NCNTY01057N01057,514,40,NCNTY01057N01057,481,40,NCNTY01057N01057,453,40,NCNTY01057N01057,435,40,9999,358,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,281,40,10000,289,45,10000,304,45,10000,297,45,10000,287,45,10000,280,45,10000,274,45,10000,270,45,10000,263,45,10000,257,45,10000,323,45,10000,312,45,NCNTY01057N01057,"Fayette County, AL",1,99999,57,17241,3,16655,18495
0105999999,0105999999,"Franklin County, AL",Franklin County,NCNTY01059N01059,705,40,NCNTY01059N01059,634,40,NCNTY01059N01059,612,40,NCNTY01059N01059,628,40,NCNTY01059N01059,606,40,NCNTY01059N01059,621,40,NCNTY01059N01059,569,40,NCNTY01059N01059,599,40,NCNTY01059N01059,573,40,NCNTY01059N01059,584,40,NCNTY01059N01059,499,40,NCNTY01059N01059,536,40,NCNTY01059N01059,536,40,NCNTY01059N01059,514,40,NCNTY01059N01059,481,40,NCNTY01059N01059,453,40,NCNTY01059N01059,435,40,9999,402,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,292,40,10000,300,45,10000,301,45,10000,294,45,10000,285,45,10000,278,45,10000,272,45,10000,268,45,10000,261,45,10000,255,45,10000,277,45,10000,267,45,NCNTY01059N01059,"Franklin County, AL",1,99999,59,31704,3,31505,31223
0106199999,0106199999,"Dothan, AL HUD Metro FMR Area",Geneva County,METRO20020M20020,705,40,METRO20020M20020,706,40,METRO20020M20020,666,40,METRO20020M20020,682,40,METRO20020M20020,695,40,METRO20020M20020,656,40,METRO20020M20020,647,40,METRO20020M20020,635,40,METRO20020M20020,566,40,METRO20020M20020,584,40,METRO20020M20020,578,40,METRO20020M20020,552,40,METRO20020M20020,553,40,METRO20020M20020,531,40,METRO20020M20020,497,40,METRO20020M20020,467,40,METRO20020M20020,449,40,9999,412,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,258,40,10000,265,45,10000,311,45,10000,304,45,10000,294,45,10000,287,45,10000,281,45,10000,277,45,10000,270,45,10000,264,45,10000,311,45,10000,300,45,METRO20020M20020,"Dothan, AL HUD Metro FMR Area",1,99999,61,26790,3,26570,25764
0106399999,0106399999,"Greene County, AL HUD Metro FMR Area",Greene County,METRO46220M01063,705,40,NCNTY01063N01063,634,40,NCNTY01063N01063,612,40,NCNTY01063N01063,628,40,NCNTY01063N01063,606,40,NCNTY01063N01063,621,40,NCNTY01063N01063,569,40,METRO46220M46220,757,40,METRO46220M46220,815,40,METRO46220M46220,788,40,METRO46220M46220,754,40,METRO46220M46220,722,40,METRO46220M46220,723,40,METRO46220M46220,694,40,METRO46220M46220,649,40,METRO46220M46220,610,40,METRO46220M46220,586,40,9999,417,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,258,40,10000,208,45,10000,304,45,10000,297,45,10000,287,45,10000,280,45,10000,274,45,10000,270,45,10000,263,45,10000,257,45,10000,323,45,10000,312,45,NCNTY01063N01063,"Greene County, AL",1,99999,63,9045,3,8535,9974
0106599999,0106599999,"Tuscaloosa, AL HUD Metro FMR Area",Hale County,METRO46220M46220,927,40,METRO46220M46220,839,40,METRO46220M46220,885,40,METRO46220M46220,847,40,METRO46220M46220,805,40,METRO46220M46220,782,40,METRO46220M46220,804,40,METRO46220M46220,757,40,METRO46220M46220,815,40,METRO46220M46220,788,40,METRO46220M46220,754,40,METRO46220M46220,722,40,METRO46220M46220,723,40,METRO46220M46220,694,40,METRO46220M46220,649,40,METRO46220M46220,610,40,METRO46220M46220,586,40,9999,417,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,258,40,10000,265,45,10000,304,45,10000,297,45,10000,287,45,10000,280,45,10000,274,45,10000,270,45,10000,263,45,10000,257,45,10000,323,45,10000,312,45,METRO46220M46220,"Tuscaloosa, AL HUD Metro FMR Area",1,99999,65,15760,3,14995,17185
0106799999,0106799999,"Henry County, AL HUD Metro FMR Area",Henry County,METRO20020N01067,705,40,METRO20020N01067,634,40,METRO20020N01067,612,40,METRO20020N01067,628,40,METRO20020N01067,636,40,METRO20020N01067,621,40,METRO20020N01067,580,40,METRO20020N01067,599,40,METRO20020N01067,566,40,METRO20020N01067,584,40,METRO20020N01067,499,40,METRO20020N01067,536,40,METRO20020N01067,536,40,METRO20020N01067,514,40,METRO20020N01067,481,40,METRO20020N01067,453,40,METRO20020N01067,435,40,9999,401,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,299,40,10000,308,45,10000,311,45,10000,304,45,10000,294,45,10000,287,45,10000,281,45,10000,277,45,10000,270,45,10000,264,45,10000,311,45,10000,300,45,METRO20020N01067,"Henry County, AL HUD Metro FMR Area",1,99999,67,17302,3,17110,16310
0106999999,0106999999,"Dothan, AL HUD Metro FMR Area",Houston County,METRO20020M20020,705,40,METRO20020M20020,706,40,METRO20020M20020,666,40,METRO20020M20020,682,40,METRO20020M20020,695,40,METRO20020M20020,656,40,METRO20020M20020,647,40,METRO20020M20020,635,40,METRO20020M20020,566,40,METRO20020M20020,584,40,METRO20020M20020,578,40,METRO20020M20020,552,40,METRO20020M20020,553,40,METRO20020M20020,531,40,METRO20020M20020,497,40,METRO20020M20020,467,40,METRO20020M20020,449,40,2180,435,40,2180,426,40,2180,425,40,2180,415,40,2180,403,40,2180,396,40,2180,394,40,2180,386,40,2180,376,40,2180,365,40,2180,353,40,2180,370,45,2180,429,45,2180,418,45,2180,404,45,2180,394,45,2180,386,45,2180,381,45,2180,371,45,2180,363,45,2180,309,45,2180,298,45,METRO20020M20020,"Dothan, AL HUD Metro FMR Area",1,99999,69,101547,3,104110,88787
0107199999,0107199999,"Jackson County, AL",Jackson County,NCNTY01071N01071,705,40,NCNTY01071N01071,695,40,NCNTY01071N01071,647,40,NCNTY01071N01071,681,40,NCNTY01071N01071,625,40,NCNTY01071N01071,644,40,NCNTY01071N01071,571,40,NCNTY01071N01071,599,40,NCNTY01071N01071,566,40,NCNTY01071N01071,584,40,NCNTY01071N01071,499,40,NCNTY01071N01071,536,40,NCNTY01071N01071,536,40,NCNTY01071N01071,514,40,NCNTY01071N01071,481,40,NCNTY01071N01071,453,40,NCNTY01071N01071,435,40,9999,402,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,316,40,10000,329,45,10000,353,45,10000,345,45,10000,334,45,10000,326,45,10000,319,45,10000,315,45,10000,307,45,10000,300,45,10000,281,45,10000,271,45,NCNTY01071N01071,"Jackson County, AL",1,99999,71,53227,3,52325,53926
0107399999,0107399999,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,METRO13820M13820,943,40,METRO13820M13820,1002,40,METRO13820M13820,986,40,METRO13820M13820,873,40,METRO13820M13820,882,40,METRO13820M13820,866,40,METRO13820M13820,840,40,METRO13820M13820,773,40,METRO13820M13820,743,40,METRO13820M13820,785,40,METRO13820M13820,750,40,METRO13820M13820,786,40,METRO13820M13820,735,40,METRO13820M13820,698,40,METRO13820M13820,690,40,METRO13820M13820,604,40,METRO13820M13820,581,40,1000,577,40,1000,559,40,1000,557,40,1000,543,40,1000,528,40,1000,519,40,1000,481,40,1000,472,40,1000,460,40,1000,447,40,1000,433,40,1000,440,45,1000,428,45,1000,417,45,1000,403,45,1000,378,45,1000,370,45,1000,383,45,1000,373,45,1000,365,45,1000,339,45,1000,327,45,METRO13820M13820,"Birmingham-Hoover, AL HUD Metro FMR Area",1,99999,73,658466,3,659460,662047
0107599999,0107599999,"Lamar County, AL",Lamar County,NCNTY01075N01075,705,40,NCNTY01075N01075,634,40,NCNTY01075N01075,612,40,NCNTY01075N01075,628,40,NCNTY01075N01075,606,40,NCNTY01075N01075,621,40,NCNTY01075N01075,569,40,NCNTY01075N01075,599,40,NCNTY01075N01075,566,40,NCNTY01075N01075,584,40,NCNTY01075N01075,499,40,NCNTY01075N01075,536,40,NCNTY01075N01075,536,40,NCNTY01075N01075,514,40,NCNTY01075N01075,481,40,NCNTY01075N01075,453,40,NCNTY01075N01075,435,40,9999,385,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,258,40,10000,265,45,10000,304,45,10000,297,45,10000,287,45,10000,280,45,10000,274,45,10000,270,45,10000,263,45,10000,257,45,10000,323,45,10000,312,45,NCNTY01075N01075,"Lamar County, AL",1,99999,75,14564,3,14020,15904
0107799999,0107799999,"Florence-Muscle Shoals, AL MSA",Lauderdale County,METRO22520M22520,751,40,METRO22520M22520,748,40,METRO22520M22520,714,40,METRO22520M22520,675,40,METRO22520M22520,669,40,METRO22520M22520,673,40,METRO22520M22520,619,40,METRO22520M22520,609,40,METRO22520M22520,636,40,METRO22520M22520,584,40,METRO22520M22520,587,40,METRO22520M22520,598,40,METRO22520M22520,598,40,METRO22520M22520,574,40,METRO22520M22520,537,40,METRO22520M22520,506,40,METRO22520M22520,486,40,2650,472,40,2650,464,40,2650,462,40,2650,451,40,2650,438,40,2650,431,40,2650,429,40,2650,421,40,2650,410,40,2650,398,40,2650,385,40,2650,375,45,2650,392,45,2650,382,45,2650,370,45,2650,361,45,2650,353,45,2650,348,45,2650,339,45,2650,332,45,2650,332,45,2650,321,45,METRO22520M22520,"Florence-Muscle Shoals, AL MSA",1,99999,77,92709,3,92590,87966
0107999999,0107999999,"Decatur, AL MSA",Lawrence County,METRO19460M19460,720,40,METRO19460M19460,708,40,METRO19460M19460,687,40,METRO19460M19460,681,40,METRO19460M19460,669,40,METRO19460M19460,640,40,METRO19460M19460,632,40,METRO19460M19460,655,40,METRO19460M19460,595,40,METRO19460M19460,618,40,METRO19460M19460,583,40,METRO19460M19460,602,40,METRO19460M19460,603,40,METRO19460M19460,579,40,METRO19460M19460,541,40,METRO19460M19460,508,40,METRO19460M19460,488,40,2030,474,40,2030,471,40,2030,469,40,2030,458,40,2030,445,40,2030,438,40,2030,436,40,2030,428,40,2030,417,40,2030,405,40,2030,392,40,2030,398,45,2030,378,45,2030,368,45,2030,356,45,2030,347,45,10000,340,45,10000,335,45,10000,326,45,10000,319,45,10000,277,45,10000,267,45,METRO19460M19460,"Decatur, AL MSA",1,99999,79,34339,3,33290,34803
0108199999,0108199999,"Auburn-Opelika, AL MSA",Lee County,METRO12220M12220,924,40,METRO12220M12220,824,40,METRO12220M12220,811,40,METRO12220M12220,814,40,METRO12220M12220,827,40,METRO12220M12220,798,40,METRO12220M12220,748,40,METRO12220M12220,813,40,METRO12220M12220,724,40,METRO12220M12220,663,40,METRO12220M12220,697,40,METRO12220M12220,647,40,METRO12220M12220,647,40,METRO12220M12220,620,40,METRO12220M12220,580,40,METRO12220M12220,546,40,METRO12220M12220,525,40,580,510,40,580,499,40,580,497,40,580,485,40,580,471,40,580,463,40,10000,463,40,10000,457,40,10000,447,40,10000,442,40,10000,436,40,10000,444,45,10000,386,45,10000,377,45,10000,365,45,10000,356,45,10000,348,45,10000,343,45,10000,334,45,10000,327,45,10000,314,45,10000,303,45,METRO12220M12220,"Auburn-Opelika, AL MSA",1,99999,81,140247,3,156595,115092
0108399999,0108399999,"Huntsville, AL MSA",Limestone County,METRO26620M26620,897,40,METRO26620M26620,821,40,METRO26620M26620,782,40,METRO26620M26620,809,40,METRO26620M26620,717,40,METRO26620M26620,746,40,METRO26620M26620,727,40,METRO26620M26620,711,40,METRO26620M26620,689,40,METRO26620M26620,650,40,METRO26620M26620,661,40,METRO26620M26620,665,40,METRO26620M26620,665,40,METRO26620M26620,638,40,METRO26620M26620,597,40,METRO26620M26620,560,40,METRO26620M26620,538,40,3440,523,40,3440,561,40,3440,559,40,3440,545,40,3440,530,40,3440,521,40,3440,518,40,3440,508,40,3440,495,40,3440,481,40,3440,466,40,3440,474,45,10000,319,45,10000,312,45,10000,302,45,10000,295,45,10000,289,45,10000,285,45,10000,278,45,10000,272,45,10000,300,45,10000,289,45,METRO26620M26620,"Huntsville, AL MSA",1,99999,83,82782,3,91695,65676
0108599999,0108599999,"Montgomery, AL MSA",Lowndes County,METRO33860M33860,914,40,METRO33860M33860,908,40,METRO33860M33860,830,40,METRO33860M33860,825,40,METRO33860M33860,829,40,METRO33860M33860,822,40,METRO33860M33860,788,40,METRO33860M33860,788,40,METRO33860M33860,710,40,METRO33860M33860,790,40,METRO33860M33860,723,40,METRO33860M33860,735,40,METRO33860M33860,735,40,METRO33860M33860,706,40,METRO33860M33860,660,40,METRO33860M33860,623,40,METRO33860M33860,599,40,9999,392,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,279,40,10000,287,45,10000,316,45,10000,309,45,10000,299,45,10000,292,45,10000,286,45,10000,282,45,10000,275,45,10000,249,45,10000,279,45,10000,269,45,METRO33860M33860,"Montgomery, AL MSA",1,99999,85,11299,3,10360,13473
0108799999,0108799999,"Macon County, AL",Macon County,NCNTY01087N01087,726,40,NCNTY01087N01087,664,40,NCNTY01087N01087,637,40,NCNTY01087N01087,628,40,NCNTY01087N01087,606,40,NCNTY01087N01087,621,40,NCNTY01087N01087,569,40,NCNTY01087N01087,599,40,NCNTY01087N01087,566,40,NCNTY01087N01087,689,40,NCNTY01087N01087,582,40,NCNTY01087N01087,551,40,NCNTY01087N01087,552,40,NCNTY01087N01087,530,40,NCNTY01087N01087,496,40,NCNTY01087N01087,468,40,NCNTY01087N01087,450,40,9999,437,40,10000,427,40,10000,427,40,10000,415,40,10000,404,40,10000,400,40,10000,400,40,10000,395,40,10000,387,40,10000,383,40,10000,377,40,10000,388,45,10000,339,45,10000,331,45,10000,320,45,10000,312,45,10000,305,45,10000,301,45,10000,293,45,10000,279,45,10000,279,45,10000,269,45,NCNTY01087N01087,"Macon County, AL",1,99999,87,21452,3,19360,24105
0108999999,0108999999,"Huntsville, AL MSA",Madison County,METRO26620M26620,897,40,METRO26620M26620,821,40,METRO26620M26620,782,40,METRO26620M26620,809,40,METRO26620M26620,717,40,METRO26620M26620,746,40,METRO26620M26620,727,40,METRO26620M26620,711,40,METRO26620M26620,689,40,METRO26620M26620,650,40,METRO26620M26620,661,40,METRO26620M26620,665,40,METRO26620M26620,665,40,METRO26620M26620,638,40,METRO26620M26620,597,40,METRO26620M26620,560,40,METRO26620M26620,538,40,3440,523,40,3440,561,40,3440,559,40,3440,545,40,3440,530,40,3440,521,40,3440,518,40,3440,508,40,3440,495,40,3440,481,40,3440,466,40,3440,474,45,3440,432,45,3440,421,45,3440,407,45,3440,397,45,3440,389,45,3440,384,45,3440,374,45,3440,366,45,3440,356,45,3440,344,45,METRO26620M26620,"Huntsville, AL MSA",1,99999,89,334811,3,353215,276700
0109199999,0109199999,"Marengo County, AL",Marengo County,NCNTY01091N01091,705,40,NCNTY01091N01091,634,40,NCNTY01091N01091,612,40,NCNTY01091N01091,628,40,NCNTY01091N01091,606,40,NCNTY01091N01091,621,40,NCNTY01091N01091,569,40,NCNTY01091N01091,599,40,NCNTY01091N01091,566,40,NCNTY01091N01091,584,40,NCNTY01091N01091,499,40,NCNTY01091N01091,536,40,NCNTY01091N01091,536,40,NCNTY01091N01091,514,40,NCNTY01091N01091,481,40,NCNTY01091N01091,453,40,NCNTY01091N01091,435,40,9999,417,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,258,40,10000,265,45,10000,340,45,10000,332,45,10000,321,45,10000,313,45,10000,306,45,10000,302,45,10000,294,45,10000,288,45,10000,314,45,10000,303,45,NCNTY01091N01091,"Marengo County, AL",1,99999,91,21027,3,19745,22539
0109399999,0109399999,"Marion County, AL",Marion County,NCNTY01093N01093,705,40,NCNTY01093N01093,634,40,NCNTY01093N01093,612,40,NCNTY01093N01093,628,40,NCNTY01093N01093,606,40,NCNTY01093N01093,621,40,NCNTY01093N01093,569,40,NCNTY01093N01093,599,40,NCNTY01093N01093,566,40,NCNTY01093N01093,584,40,NCNTY01093N01093,499,40,NCNTY01093N01093,536,40,NCNTY01093N01093,536,40,NCNTY01093N01093,514,40,NCNTY01093N01093,481,40,NCNTY01093N01093,453,40,NCNTY01093N01093,435,40,9999,399,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,258,40,10000,265,45,10000,301,45,10000,294,45,10000,285,45,10000,278,45,10000,272,45,10000,268,45,10000,261,45,10000,255,45,10000,323,45,10000,312,45,NCNTY01093N01093,"Marion County, AL",1,99999,93,30776,3,30060,31214
0109599999,0109599999,"Marshall County, AL",Marshall County,NCNTY01095N01095,715,40,NCNTY01095N01095,660,40,NCNTY01095N01095,633,40,NCNTY01095N01095,643,40,NCNTY01095N01095,623,40,NCNTY01095N01095,621,40,NCNTY01095N01095,579,40,NCNTY01095N01095,599,40,NCNTY01095N01095,568,40,NCNTY01095N01095,662,40,NCNTY01095N01095,502,40,NCNTY01095N01095,571,40,NCNTY01095N01095,572,40,NCNTY01095N01095,549,40,NCNTY01095N01095,514,40,NCNTY01095N01095,484,40,NCNTY01095N01095,465,40,9999,452,40,10000,378,40,10000,378,40,10000,367,40,10000,358,40,10000,354,40,10000,354,40,10000,349,40,10000,342,40,10000,338,40,10000,333,40,10000,342,45,10000,330,45,10000,322,45,10000,312,45,10000,304,45,10000,298,45,10000,294,45,10000,286,45,10000,280,45,10000,280,45,10000,280,45,NCNTY01095N01095,"Marshall County, AL",1,99999,95,93019,3,94740,82231
0109799999,0109799999,"Mobile, AL HUD Metro FMR Area",Mobile County,METRO33660M33660,861,40,METRO33660M33660,824,40,METRO33660M33660,874,40,METRO33660M33660,848,40,METRO33660M33660,840,40,METRO33660M33660,892,40,METRO33660M33660,788,40,METRO33660M33660,773,40,METRO33660M33660,770,40,METRO33660M33660,762,40,METRO33660M33660,714,40,METRO33660M33660,699,40,METRO33660M33660,700,40,METRO33660M33660,671,40,METRO33660M33660,628,40,METRO33660M33660,590,40,METRO33660M33660,567,40,5160,561,40,5160,523,40,5160,521,40,5160,507,40,5160,493,40,5160,485,40,5160,482,40,5160,473,40,5160,423,40,5160,411,40,5160,398,40,5160,401,45,5160,447,45,5160,435,45,5160,421,45,5160,410,45,5160,401,45,5160,396,45,5160,386,45,5160,378,45,5160,320,45,5160,309,45,METRO33660M33660,"Mobile, AL MSA",1,99999,97,412992,3,414330,399843
0109999999,0109999999,"Monroe County, AL",Monroe County,NCNTY01099N01099,705,40,NCNTY01099N01099,634,40,NCNTY01099N01099,612,40,NCNTY01099N01099,628,40,NCNTY01099N01099,606,40,NCNTY01099N01099,621,40,NCNTY01099N01099,569,40,NCNTY01099N01099,599,40,NCNTY01099N01099,566,40,NCNTY01099N01099,584,40,NCNTY01099N01099,499,40,NCNTY01099N01099,536,40,NCNTY01099N01099,536,40,NCNTY01099N01099,514,40,NCNTY01099N01099,481,40,NCNTY01099N01099,453,40,NCNTY01099N01099,435,40,9999,393,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,285,40,10000,293,45,10000,340,45,10000,332,45,10000,321,45,10000,313,45,10000,306,45,10000,302,45,10000,294,45,10000,288,45,10000,300,45,10000,289,45,NCNTY01099N01099,"Monroe County, AL",1,99999,99,23068,3,21745,24324
0110199999,0110199999,"Montgomery, AL MSA",Montgomery County,METRO33860M33860,914,40,METRO33860M33860,908,40,METRO33860M33860,830,40,METRO33860M33860,825,40,METRO33860M33860,829,40,METRO33860M33860,822,40,METRO33860M33860,788,40,METRO33860M33860,788,40,METRO33860M33860,710,40,METRO33860M33860,790,40,METRO33860M33860,723,40,METRO33860M33860,735,40,METRO33860M33860,735,40,METRO33860M33860,706,40,METRO33860M33860,660,40,METRO33860M33860,623,40,METRO33860M33860,599,40,5240,583,40,5240,537,40,5240,535,40,5240,522,40,5240,507,40,5240,499,40,5240,496,40,5240,486,40,5240,473,40,5240,459,40,5240,444,40,5240,456,45,5240,397,45,5240,387,45,5240,374,45,5240,365,45,5240,357,45,5240,352,45,5240,343,45,5240,336,45,5240,279,45,5240,269,45,METRO33860M33860,"Montgomery, AL MSA",1,99999,101,229363,3,227120,223510
0110399999,0110399999,"Decatur, AL MSA",Morgan County,METRO19460M19460,720,40,METRO19460M19460,708,40,METRO19460M19460,687,40,METRO19460M19460,681,40,METRO19460M19460,669,40,METRO19460M19460,640,40,METRO19460M19460,632,40,METRO19460M19460,655,40,METRO19460M19460,595,40,METRO19460M19460,618,40,METRO19460M19460,583,40,METRO19460M19460,602,40,METRO19460M19460,603,40,METRO19460M19460,579,40,METRO19460M19460,541,40,METRO19460M19460,508,40,METRO19460M19460,488,40,2030,474,40,2030,471,40,2030,469,40,2030,458,40,2030,445,40,2030,438,40,2030,436,40,2030,428,40,2030,417,40,2030,405,40,2030,392,40,2030,398,45,2030,378,45,2030,368,45,2030,356,45,2030,347,45,10000,340,45,10000,335,45,10000,326,45,10000,319,45,10000,311,45,10000,300,45,METRO19460M19460,"Decatur, AL MSA",1,99999,103,119490,3,119155,111064
0110599999,0110599999,"Perry County, AL",Perry County,NCNTY01105N01105,718,40,NCNTY01105N01105,634,40,NCNTY01105N01105,612,40,NCNTY01105N01105,628,40,NCNTY01105N01105,606,40,NCNTY01105N01105,621,40,NCNTY01105N01105,569,40,NCNTY01105N01105,599,40,NCNTY01105N01105,566,40,NCNTY01105N01105,584,40,NCNTY01105N01105,499,40,NCNTY01105N01105,536,40,NCNTY01105N01105,536,40,NCNTY01105N01105,514,40,NCNTY01105N01105,481,40,NCNTY01105N01105,453,40,NCNTY01105N01105,435,40,9999,417,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,258,40,10000,265,45,10000,340,45,10000,332,45,10000,321,45,10000,313,45,10000,306,45,10000,302,45,10000,294,45,10000,288,45,10000,279,45,10000,269,45,NCNTY01105N01105,"Perry County, AL",1,99999,105,10591,3,9680,11861
0110799999,0110799999,"Pickens County, AL HUD Metro FMR Area",Pickens County,METRO46220N01107,705,40,METRO46220N01107,634,40,METRO46220N01107,612,40,METRO46220N01107,628,40,METRO46220N01107,606,40,METRO46220N01107,621,40,METRO46220N01107,569,40,NCNTY01107N01107,599,40,NCNTY01107N01107,566,40,NCNTY01107N01107,605,40,NCNTY01107N01107,516,40,NCNTY01107N01107,536,40,NCNTY01107N01107,536,40,NCNTY01107N01107,514,40,NCNTY01107N01107,481,40,NCNTY01107N01107,453,40,NCNTY01107N01107,435,40,9999,385,40,10000,370,40,10000,370,40,10000,359,40,10000,350,40,10000,347,40,10000,347,40,10000,343,40,10000,336,40,10000,332,40,10000,298,40,10000,307,45,10000,304,45,10000,297,45,10000,287,45,10000,280,45,10000,274,45,10000,270,45,10000,263,45,10000,257,45,10000,323,45,10000,312,45,METRO46220N01107,"Pickens County, AL HUD Metro FMR Area",1,99999,107,19746,3,20170,20949
